,text,labels
162,"Bine Volčič je napisal kuharsko knjigo <p/> Slavni kuhar Bine Volčič, ki je vodil in ocenjeval kuharje v šovu Gostilna išče šefa, je pred drugo sezono šova napisal kuharsko knjigo z vsemi recepti iz prve sezone priljubljenega resničnostnega šova. <p/> Bine je vesel, da se je njegovo znanje prelilo še na papir. <p/> Naslovnica nove Binetove knjige. <p/> O knjigi Kuhinja išče šefa je Bine povedal: "" To je moja prva kuharska knjiga, napisana za vse zagrete kuharje in kuharice, ki so budno spremljali pripravo kulinaričnih specialitet. <p/> Knjiga jim bo razkrila točne recepte, pa tudi informacije o posebnih kuharskih tehnikah in ' eksotičnih ' sestavinah, ki sem jih vključil v recepte. Vsak si bo lahko te jedi skuhal doma, le s kakšnim pripomočkom si bo treba pomagati in navdihu za ustvarjanje v svoji kuhinji pustiti prosto pot. <p/> Nove ideje pa prihajajo tudi z drugo sezono šova, šli bomo še kulinarično stopničko ali dve višje, z novimi tehnikami in natančnejšimi postopki priprave bom tekmovalcem lahko dal še več svojega znanja. "" <p/> Ne spreglejte! V novi številki revije Lea vas čaka nagradna igra, v kateri bodo trije kuharski navdušenci postali lastniki knjige Kuhinja išče šefa, ki sicer izide septembra. <p/> E-zin <p/> O strani",Promotion
321,"Sporočila za javnost <p/> 02.02.2014 <p/> 20:00 - Motena oskrba z električno energijo zaradi vremenskih razmer <p/> Vremenske razmere in žled še vedno povzročajo napake na distribucijskem omrežju na območju Elektra Ljubljane. Pojavljajo se nove okvare, ki nam onemogočajo dostop do odjemalcev, ki so že dlje časa brez električne energije. Zaradi padcev drevja na ceste je otežen dostop do samih okvar kar otežuje in upočasnjuje lokalizacijo in odpravo okvar. <p/> Na področju Notranjske je zaradi izpada 110 kV omrežja, brez električne energije celotno področje Notranjske. <p/> Ocenjujemo, da je brez napetosti 1781 transformatorskih postaj in je oskrba z električno napetostjo še vedno motena pri 50.000 odjemalcih na naslednjih območjih: <p/> na območju Cerknice 165 transformatorskih postaj, <p/> na območju Logatca 138 transformatorskih postaj, <p/> na območju Vrhnike 270 transformatorskih postaj, <p/> na območju Žirov 129 transformatorske postaje, <p/> na območju Grosuplja 164 transformatorskih postaj, <p/> na območju Kamnika 95 transformatorskih postaj, <p/> na območju Domžal 143 transformatorskih postaj, <p/> na območju Litije 75 transformatorskih postaj, <p/> na območju Zagradca 148 transformatorskih postaj, <p/> na območju Kočevja 73 transformatorskih postaj, <p/> na območju Ribnice 51 transformatorskih postaj, <p/> na območju Dobrepolja 138 transformatorskih postaj, <p/> na območju Črnuč 41 transformatorskih postaj, <p/> na območju Šiške 3 transformatorske postaje, <p/> na območju Novega mesta 6 transformatorskih postaj, <p/> na območju Črnomlja 1 transformatorska postaja, <p/> na območju Šentjerneja 4 transformatorskih postaj, <p/> na območju Trebnjega 74 transformatorskih postaj, <p/> na območju Trbovelj 3 transformatorske postaje, <p/> na območju Zagorja 60 transformatorskih postaj, <p/> na območju Radeč 1 transformatorska postaja. <p/> Najhuje je na področju Starega trga, kjer so odjemalci na področju Babnega polja že od petka dopoldne brez električne energije. Vse razpoložljive ekipe so na terenu. <p/> Vse odjemalce obveščamo, naj z napravami ravnajo, kot da so pod napetostjo. <p/> Prosimo vas, da nam napake na omrežju sporočite na našo številko za prijavo napak: 01 230 40 02.",News/Reporting
633,"Juan Martin del Potro ubranil naslov v Estorilu! <p/> ESTORIL, PORTUGALSKA - Na portugalskem peščenem ATP turnirju serije 250 se je drugič zapored okitil z zmago Argentinec Juan Martin del Potro. <p/> Gledalci so v Estorilu upravičeno prišli na svoj račun. V polfinale so se prvič v zgodovini turnirja uvrstili prvi štirje nosilci, v finale pa prva dva - za posladek pa je lovoriko odnesel prvopostavljeni Juan Martin del Potro, ki je bil tudi branilec naslova. <p/> V nedeljskem finalu je Južnoameričan, eden redkih z lovoriko s turnirjev za Grand Slam, premagal Francoza Richarda Gasqueta s 6-4, 6-2 po 1 uri in 27 minutah igre. <p/> Za Delpa je bil to tretji finale sezone in druga zmaga. V Marseillu je bil boljši od Llodre, v Rottredamu pa ga je ugnal Federer. 23-letnik iz Tandila ima sedaj v žepu 11. lovorik, še petkrat pa je igral finale. <p/> Argentinec Del Potro je drugič zapored slavil v Estorilu <p/> S šestimi asi in odlično igro na svoj servis je onemegočil Gasqueju, da bi pomislil na naslov. Francoz ni imel možnosti, da bi se dokopal do brejk priložnosti, svoj začetni udarec pa je oddal trikrat, od tega pa je bil še petkrat ogrožen. Kakovostna razlika v finalu je bila prevelika, kar se vidi tudi po osvojenih točkah (66:47). <p/> Del Potro je dobil četrti medsebojni obračun s 25-letnim tenisačem iz Francije, ki je na lestvici ATP na 18. mestu. Le enkrat je uspelo Gasquetu premagati Argentinca, ko sta igrala prvič, leta 2007 v Indian Wellsu. Tisto leto je Richard Gasquet igral tudi finale Estorila, pa je doživel podobno usodo kot danes, le tekmec je bil Novak Djoković.",News/Reporting
422,"Novice <p/> S 1.7.2013 je začel veljati zakon, ki prepoveduje brisanje, storniranje ter popravljanje gotovinskih računov brez revizijske sledi. Po zakonu proizvajalci ne smemo inštalirati, prodajati in servisirati programov po 1.7.2013, ki ne ustrezajo temu zakonu. <p/> Program Uspešno poslovanje ter blagajno smo uskladili z zakonodajo ter od verzije 13.3.0.300 ustreza zakonskim zahtevam. <p/> Konec leta se lahko pripravijo in oddajajo bilance (AJPES in DURS), dohodnina in M4 / M8 za znesek od 60-120 EUR + DDV. Znesek zavisi od dejavnosti podjetja oz. drugih dejavnikov in zahtev posamezne stranke. <p/> V primeru drugačnega števila dokumentov lahko pokličete 031 628 009 ali pošljete podatke za točno ponudbo: andreja@digital-logic.si.",News/Reporting
538,"Kaj potrebujete? <p/> Seznanjen/a sem, da je upravljalec osebnih podatkov zgoraj navedeni VULCO partner, kateri bo moje osebne podatke obdeloval skladno z veljavno evropsko in nacionalno zakonodajo ter izključno za namene označene zgoraj za obdobje 5 let. VULCO partner ne bo posredoval mojih osebnih podatkov tretji osebi razen v primeru, ko bo predhodno pridobil mojo izrecno privolitev. Enako velja v primeru, ko bo VULCO partner želel osebne podatke uporabiti za namene, kateri so različni od zgoraj označenih.",Other
822,"LowCarb Protein <p/> 500ml beljakovinski napitek z nizko vsebnostjo ogljikovih hidratov. Zmanjšuje čas regeneracije in izboljšuje razpoloženje po naporni vadbi. <p/> Beljakovinski napitek z mlečnimi beljakovinami, 3: 1 razmerje beljakovin in ogljikovih hidratov! <p/> Značilnosti: <p/> Vsebuje več beljakovin od ogljikovih hidratov (3: 1) <p/> Hitra dopolnitev z beljakovinami po vadbi, ki se lahko koristi tudi v fazi pridobivanja mase",Promotion
976,"T=0°C in sneži , padajo drobne do srednje velike snežinke precej na gosto, tako da je trava bela, cest se pa tudi že nekje prijemlje. Do zjutraj napovem max in zelo optimistično do 5 cm snega (tistih 30 o katerih smo se pogovarjali še v četrtek, so kot nekakšna fatamorgana v puščavi). Veseli me dejstvo, da vsaj vidim sneg in tole le ni popolen fijasko in nateg s strani modelov, ker potem bi se resno vprašal, v čem je sploh smisel vsega tega gledanja kart, ko pa se vse razblini kot kakšen milni mehurček praktično pred nosom. Treba je pohvalit tudi ARSO, ker niso padli pod evforijo, tako kot mi mladi snegoljubci in imamo potem nosove 5x daljše kot pa je višina snežne odeje, nazadnje tistih njihovih 5-10 cm takoj podpišem! <p/> Prijavljen <p/> Rosi T=1,4°C pri nas smo s padavinami praktično končali,vse skupaj gre preveč južno.Ob koncu padavin je par minut le še snežilo,ampak brez efekta. <p/> Iz Velenja se že osvetljen oddajnik na Urški vidi, megla pa se je dvignila že prek 1200 mnm tudi po Mozirskih planinah <p/> Vse kar sem videl danes in je bilo podobno snegu so bile malo bolj goste dežne kaplje med Celjem in Arjo vasjo okoli 20.00 ure, drugače pa samo dež! <p/> Še enkrat več smo letos ostalči z dolgimi nosovi... <p/> No ja...deževat je nehalo (avto sem izpod strehe postavil na dež in mi ga je le-ta vsaj opral), snežinke nisem videl niti ene, kako zgleda zasnežena okolica mojega doma niti ne vem več,...pa vseeno bi bilo lahko slabše. Lahko bi deževalo do 1800m.n.v...pol bi bil šele tegoten. <p/> Mogoče pa pridejo zg. omenjene padavine res do nas... <p/> .. tako kot mi mladi snegoljubci in imamo potem nosove 5x daljše kot pa je višina snežne odeje... <p/> Se pravi, da nosovi niso nič daljši kot prej, ker je 5 x 0cm = 0 <p/> Drugače pa tukaj pri +2,0°C in rel. valgi zraka 98% še vedno rahlo dežuje. Snežink pa še ni videti. Pridejo pa kmalu... a žal prepozno. <p/> Tudi pri nas ne duha ne sluha o snegu, še deževati je prenehalo, upam da to ni vse ker temperatura še vedno pada in je tako 3,1. Res da je zapadlo 14mm dežja, vendar sem nekako ob kartah pričakoval intenzivnejše padavine! <p/> Prav vesel sem, da je notranjska dobila vsaj sneg, ker bi me kolegi sicer linčali, ko sem napovedoval sneg v spodnji napovedi. Aja, tudi Vrhnika bo do jutra vsaj malce pobeljena, Logatec je pa po slikah DARS sodeč že malce pobeljen. <p/> Lahko noč. <p/> Sicer pa, ni popolni nateg, je bilo pa blizu temu. <p/> Napoved sobota, 02 februar 2008 Zadnji vremenski modeli nakazujejo mejno situacijo glede sneženja po nižinah kontinentalne Slovenije. V nižinah bo lahko padal moker sneg in se v glavnem sproti topil. Največjo možnost za snežno odejo po nižinah imajo na območju Kočevja, Cerknice, Logatca, Postojne, Novega mesta in Snežnika z okolico. Tam lahko zapade ob ugodnih okoliščinah med 5 in 10cm snega. V večjem delu države bo na nadmorski višini 500 metrov ali višje zagotovo snežilo predvsem v noči na nedeljo, padavine pa bodo takrat na severu in vzhodu države že slabele in postopoma ponehale. <p/> Kaj čmo, dobro so nategnili modeli Tule pri nas začne mešat s snegom od 450m navzgor, okol Senožeč in Razdrtega sneži, a se ne oprijemlje...le kakih 50m višje pa začne. Intenziteta porazna. Močne padavine je odrinlo nad Jadran, Kvarner in v Furlanijo. Temp tule pa taprava +2.9, da bi ob primernih padavih kasneje obrnilo... tko pa samo burja s sunki okoli 50km/h, Podnanos celo do 80km/h Danes padlo 25.6mm. <p/> Žiri, temperatura 0.9°C, sneži. Nekoliko višje je pobeljeno, a ni ""sile"". No ja, vsaj nekaj za umetniški utis bo, kaj več pa če ne prej, prihodnjič.",Forum
572,"Opis <p/> Sproščujoče olje sivke oddaja vonj in toplino Provence, ter razvija nežen pomirjevalni učinek za vaš miren spanec. Uravnotežena sestava z mandljevim oljem in oljem sezama, ki je bogat z nenasičenimi maščobnimi kislinami postane vaša koža mehka in gladka.. <p/> Navodila za uporabo: nežno vmasirajte v vlažno kožo. Na vlažni koži se olje lažje razporedi in vpije v kožo. Ko se olje vpije za sabo ne zapusti filma. Olje je primerno tudi za vegane <p/> Osnova vseh olj za telo iz skupine Weleda so čista rastlinska olja. Olja so pridobljena iz zrelih semen in plodov, ki so rezultat presenetljivih življenjskih procesov. Za razliko od mineralnih olj, kot so npr. parafinska olja, so rastlinska olja neposredno povezana z živim organizmom. Olja na koži ne zapustijo filma, koža lahko tako nemoteno diha in se lahko po naravni poti regenerira.",Promotion
70,"revolver <p/> Svetlobna gverila - Od 27. maja do 18. junija bo v Ljubljani, Novem mestu in Kopru potekal že peti festival Svetlobna gverila, ki se osredotoča na umetniške svetlobne projekte, oblikovanje svetlobe v javnem prostoru in na vlogo umetnika v javnem prostoru. Rdeča nit letošnjega festivala je zvok. Umetniki bodo s svojimi deli razkrivali razmerja med svetlobo, zvokom in prostorom, obetajo pa se razstave svetlobnih objektov in instalacij, (inter-aktivne) instalacije, projekcije, performansi, delavnice in predavanje. <p/> Iščejo trubadurje - Festival kantavtorstva Kantfest še vse do 2. maja išče kantavtorje, raperje in druge trubadurje, ki bi želeli nastopiti na letošnjem festivalu, ki je že deveti po vrsti. Žirija bo upoštevala doslej še neizdana dela, ki so izvedena solo ali največ v dvoje s klasičnimi kantavtorskimi ali novejšimi glasbenimi pristopi. Več informacij je na voljo v Cezamu, Centru za mlade Ruše, in na naslovu peter.andrej@gmail.com. <p/> Četrta Mustrova knjiga - Ljubljanska Strip.art.nica Buch sporoča, da se je zbirka, v kateri predstavljajo stripe priznanega slovenskega ilustratorja Mikija Mustra, ob čigar delih so odraščale generacije slovenskih otrok, v teh dneh povečala za še eno, četrto knjigo. Povpraševanje po dosedanjih izdajah je bilo izjemno, saj so 750 izvodov prve knjige razprodali v pičlih dveh dneh. <p/> Peljhan v muzeju Abbe - Zbirka Muzeja Abbe (Abbe Museum) v nizozemskem Eindhovnu bo po novem vključevala tudi delo slovenskega konceptualnega umetnika Marka Peljhana. Ta trenutno sicer razstavlja v Moderni galeriji v Ljubljani, na Nizozemsko pa bo poslal umetniški projekt Teritorij 1995, ki je spomenik dogodkom iz vojne v Bosni in Hercegovini in je bil leta 2009 predstavljen na Bienalu sodobne umetnosti v Istanbulu, lani pa v Salonu beograjskega Muzeja sodobnih umetnosti. <p/> Rock z dušo - 22. aprila bo v ljubljanskem KUD France Prešeren nastopila ameriška rock ’ n ’ soul atrakcija The Bellrays. Naših krajev tokrat sicer ne bodo obiskali prvič, zato lahko preverite, ali še veljajo za odličen odrski bend. Uvodoma bo občinstvo razgibavala domača skupina Thunderbabies. <p/> Vizualci spregovorijo - 17. in 18. maja bo v Mestnem muzeju v Ljubljani Emzinov seminar vizualnih komunikacij, na katerem se bodo predstavili naslednji predavatelji: Britanec Morag Myerscough, Rus Vladimir Čajka, Švicar Martin Woodtli ter domača predstavnika, oblikovalec Tomato Košir in ilustrator Ciril Horjak.",List of Summaries/Excerpts
885,"Spomladi je imunski sistem mačk nenehno na preizkušnji. Če njihov imunski sistem ne deluje optimalno, bodo prevladali ""mali hudobneži"" in naš štirinožni prijatelj bo zbolel. Na srečo lahko s preventivnim dajanjem prebiotikov Viyo preprečimo slabljenje imunskega sistema.",Opinion/Argumentation
384,"Že razmišljate o tem, kako bi v letošnjem prazničnem decembru kar se le da malo potrošili za darila? Tu je ideja: podarite vašim najbližjim knjige. V tednu knjižnega sejma jih dobite že za 2, 3 ali 5 evrov. <p/> V posebni akcijski ponudbi knjig so tako slikanice za najmlajše, poučne knjige za nekaj starejše kot tudi priročniki in romani, kakršen je Intimni dnevnik londonske prostitutke. V dnevniku spremljamo, kakšne intimne pustolovščine doživlja glavna akterka v posteljah najrazličnejših strank. Opisuje vzpone in padce razburljivega življenja, natrpanega z zmenki, depiliranjem, ličenjem, nakupovanjem erotičnega perila in vzdrževanjem telesne kondicije v telovadnici, da sestajanja s številnimi nekdanjimi niti ne omenjamo. <p/> Mlajšim bralcem lahko podarite slikanico Vsi se rodimo svobodni, ki jo je založba Didakta izdala ob 60-letnici Splošne deklaracije o človekovih pravicah in je prejela nagrado Zlata hruška za najboljšo knjigo po izboru centra za mladinsko književnost pri MKLJ. Slikanica vsebuje poenostavljeno besediloo deklaracije - to je trideset pravil, ki veljajo za vse ljudi na svetu. Morda je to najpomembnejša knjiga, ki bi jo moral prebrati prav vsak otrok in seveda tudi vsi odrasli.",Promotion
793,"Razpoznavni znak koroške občine Mežica je zaradi večstoletne tradicije še vedno rudarstvo, vezano na nahajališča svinca in cinka med Peco in Uršljo goro. Mežiški rudnik je spremenjen v turistični rudnik in muzej. <p/> Bolniška odsotnost delovno aktivnih prebivalcev je trajala povprečno 18,5 koledarskih dni na leto, v Sloveniji pa 14,5 dni. <p/> Delež oseb, ki prejemajo zdravila zaradi povišanega krvnega tlaka, je bil blizu slovenskemu povprečju, za sladkorno bolezen prav tako. <p/> Stopnja bolnišničnih obravnav zaradi srčne kapi je bila 4,0 na 1000 prebivalcev, starih 35 do 74 let, v Sloveniji pa 2,0. <p/> Pri starejših prebivalcih občine je bila stopnja bolnišničnih obravnav zaradi zlomov kolka 7,4 na 1000, v Sloveniji pa 6,3. <p/> Delež uporabnikov pomoči na domu je bil blizu slovenskemu povprečju. <p/> Stopnja umrljivosti zaradi samomora je bila 31 na 100.000 prebivalcev, v Sloveniji pa 21. <p/> Dejavniki tveganja za zdravje in preventiva <p/> Telesni fitnes otrok je bil blizu slovenskemu povprečju. <p/> Stopnja bolnišničnih obravnav zaradi poškodb v transportnih nezgodah je bila 2,3 na 1000 prebivalcev, v Sloveniji pa 1,6. <p/> Delež prometnih nezgod z alkoholiziranimi povzročitelji je bil višji od slovenskega povprečja. <p/> Odzivnost v Program Svit - presejanju za raka debelega črevesa in danke je bila 64,9 %, v Sloveniji pa 59,7 %. <p/> Presejanost v Programu Zora - presejanju za raka materničnega vratu je bila 75,5 %, v Sloveniji pa 71,5 %. <p/> KAZALNIKI ZA OBČINO – preračunani statistični podatki (npr. gostota prebivalstva, naravni prirast na 1.000 preb., stopnja registrirane brezposelnosti...), ki omogočajo primerjavo med občinami in z državo. <p/> Podatki za občino v primerjavi s podatki za upravno enoto, statistično regijo in državo.",Information/Explanation
